,client_id,amount,date,time
972,662,622.0,12/30/2020,5:26
973,815,919.0,9/14/2020,18:07
974,761,1708.0,3/10/2020,3:14
975,959,642.0,11/20/2020,8:55
976,399,1241.0,12/11/2020,23:32
977,513,1170.0,1/18/2020,4:12
978,727,1504.0,10/13/2020,0:16
979,567,983.0,2/16/2020,14:29
980,812,499.0,9/20/2020,0:35
981,363,1127.0,1/27/2020,4:18
982,734,1603.0,3/9/2020,22:23
983,662,878.0,2/24/2020,1:15
984,534,1680.0,8/5/2020,0:03
985,33,1589.0,12/8/2020,18:40
986,735,1092.0,9/11/2020,5:26
987,258,1493.0,2/20/2020,9:37
988,584,1659.0,7/6/2020,11:09
989,445,412.0,4/27/2020,20:56
990,814,792.0,8/28/2020,1:58
991,480,398.0,1/21/2020,17:22
992,775,1024.0,6/6/2020,0:13
993,927,1534.0,10/2/2020,17:25
994,88,1549.0,6/8/2020,8:45
995,695,1246.0,12/4/2020,14:53
996,562,709.0,8/13/2020,21:21
997,123,1055.0,4/11/2020,1:18
998,36,1305.0,6/14/2020,22:36
999,921,677.0,4/2/2020,22:39
0,370,1614.0,10/16/2020,5:38
1,844,938.0,1/16/2020,19:26
2,156,516.0,8/25/2020,16:49
3,867,2161.0,3/14/2020,23:32
4,136,884.0,5/4/2020,5:22
5,497,1388.0,6/12/2020,19:33
6,571,569.0,8/9/2020,8:48
7,224,1576.0,3/1/2020,13:38
8,98,1099.0,1/16/2020,20:12
9,624,1261.0,12/12/2020,4:04
10,467,2050.0,9/12/2020,10:36
11,413,1452.0,3/16/2020,4:34
12,638,964.0,6/13/2020,20:24
13,650,991.0,8/4/2020,17:55
14,140,1106.0,3/17/2020,1:56
15,393,389.0,6/8/2020,15:18
16,182,1193.0,4/14/2020,5:34
17,892,1076.0,4/29/2020,14:37
18,231,900.0,12/31/2020,21:44
19,627,2210.0,5/7/2020,7:17
20,742,603.0,11/29/2020,8:56
21,51,1980.0,12/11/2020,5:04
22,614,2002.0,12/20/2020,0:10
23,904,778.0,1/4/2020,9:30
24,479,932.0,1/29/2020,14:15
25,884,2165.0,4/27/2020,21:02
26,815,887.0,5/30/2020,17:02
27,893,1758.0,6/3/2020,21:50
28,189,2101.0,6/14/2020,0:09
29,391,2185.0,11/1/2020,3:38
30,931,1209.0,5/13/2020,0:05
31,683,655.0,8/18/2020,1:56
32,936,1510.0,10/18/2020,16:36
33,266,1756.0,6/29/2020,8:09
34,394,999.0,1/18/2020,9:47
35,503,1862.0,6/29/2020,13:04
36,485,1847.0,10/1/2020,8:05
37,317,1565.0,4/13/2020,3:50
38,858,583.0,3/13/2020,14:42
39,948,1812.0,3/14/2020,5:56
40,81,1187.0,7/26/2020,13:57
41,402,681.0,5/1/2020,23:16
42,713,644.0,1/12/2020,8:07
43,48,1732.0,8/24/2020,10:31
44,596,2058.0,4/22/2020,16:24
45,173,828.0,1/16/2020,1:14
46,296,1595.0,5/22/2020,21:58
47,634,458.0,1/8/2020,1:07
48,773,1144.0,12/24/2020,8:56
49,446,1870.0,7/2/2020,12:18
50,845,488.0,4/5/2020,22:58
51,921,463.0,11/14/2020,9:14
52,876,1225.0,3/10/2020,18:21
53,771,1140.0,4/30/2020,12:15
54,724,1942.0,1/5/2020,2:39
55,863,1273.0,2/28/2020,20:12
56,963,1019.0,1/16/2020,19:14
57,186,1970.0,1/9/2020,19:33
58,408,1550.0,1/23/2020,10:28
59,530,2111.0,5/12/2020,6:42
60,534,799.0,12/14/2020,21:00
61,242,1660.0,10/19/2020,3:52
62,470,873.0,1/16/2020,2:29
63,310,1131.0,11/29/2020,2:47
64,41,371.0,11/14/2020,15:33
65,665,1318.0,12/1/2020,9:17
66,141,2092.0,1/30/2020,12:54
67,42,1933.0,3/25/2020,19:30
68,420,2064.0,6/2/2020,20:24
69,647,1703.0,2/4/2020,8:30
70,300,429.0,8/24/2020,18:05
71,47,1849.0,7/30/2020,15:56
72,708,1745.0,6/16/2020,2:37
73,215,764.0,1/29/2020,23:45
74,62,1338.0,5/2/2020,21:17
75,659,1672.0,10/9/2020,14:26
76,359,2132.0,1/14/2020,22:58
77,43,1598.0,3/29/2020,12:54
78,189,347.0,12/7/2020,9:15
79,670,1974.0,8/14/2020,17:38
80,558,1166.0,6/1/2020,14:55
81,942,503.0,12/23/2020,2:40
82,340,510.0,9/8/2020,5:17
83,960,684.0,8/8/2020,20:46
84,644,1768.0,10/28/2020,9:50
85,474,2130.0,8/9/2020,5:14
86,879,2093.0,3/6/2020,15:24
87,761,806.0,2/1/2020,17:03
88,435,897.0,3/26/2020,21:05
89,458,892.0,4/27/2020,17:07
90,790,802.0,10/7/2020,3:30
91,381,1835.0,3/10/2020,11:47
92,143,1646.0,9/20/2020,20:00
93,206,1980.0,11/12/2020,10:43
94,691,1253.0,9/14/2020,16:43
95,787,1738.0,11/18/2020,0:49
96,303,1125.0,7/27/2020,7:29
97,606,408.0,5/15/2020,13:41
98,687,1714.0,4/4/2020,4:12
99,340,624.0,3/23/2020,12:42
100,389,1148.0,6/28/2020,22:59
101,535,1943.0,4/8/2020,15:34
102,122,2085.0,5/28/2020,1:27
103,84,2165.0,1/27/2020,23:24
104,725,1739.0,2/21/2020,13:50
105,173,944.0,5/10/2020,14:02
106,781,2029.0,11/9/2020,20:15
107,182,1270.0,2/2/2020,17:53
108,640,605.0,6/7/2020,15:48
109,336,1893.0,1/14/2020,6:56
110,293,480.0,6/26/2020,14:02
111,77,827.0,6/9/2020,12:33
112,22,1718.0,3/18/2020,2:32
113,444,1307.0,10/8/2020,14:55
114,539,943.0,7/21/2020,22:44
115,621,1274.0,12/10/2020,0:51
116,200,1753.0,4/11/2020,18:32
117,635,1471.0,3/1/2020,21:49
118,379,866.0,7/29/2020,8:55
119,335,422.0,2/15/2020,9:41
120,102,636.0,3/8/2020,23:34
121,828,700.0,7/22/2020,0:00
122,650,691.0,11/11/2020,20:36
123,556,1613.0,7/18/2020,8:35
124,931,431.0,11/23/2020,4:17
125,325,1909.0,8/22/2020,23:13
126,502,895.0,2/15/2020,0:04
127,728,674.0,4/23/2020,22:13
128,645,1237.0,10/22/2020,5:06
129,409,757.0,12/30/2020,23:23
130,98,1216.0,4/30/2020,18:10
131,27,436.0,7/30/2020,21:54
132,315,337.0,11/12/2020,11:27
133,413,1688.0,1/3/2020,17:45
134,77,1527.0,1/5/2020,11:04
135,630,526.0,5/28/2020,23:25
136,824,2051.0,9/11/2020,20:36
137,261,416.0,10/20/2020,20:37
138,83,589.0,10/2/2020,18:56
139,472,405.0,7/28/2020,8:11
140,8,1997.0,6/28/2020,22:51
141,44,1354.0,7/22/2020,15:54
142,565,362.0,4/28/2020,18:03
143,876,431.0,4/27/2020,3:18
144,291,727.0,11/21/2020,8:39
145,437,1463.0,6/13/2020,5:19
146,755,805.0,8/18/2020,22:43
147,664,983.0,1/15/2020,9:18
148,899,1729.0,10/26/2020,3:48
149,678,1738.0,10/11/2020,10:11
150,358,1209.0,9/2/2020,6:09
151,106,2112.0,3/22/2020,16:07
152,574,2205.0,6/18/2020,2:46
153,511,1574.0,8/20/2020,10:16
154,214,1445.0,6/22/2020,2:54
155,174,373.0,3/10/2020,15:20
156,32,828.0,12/23/2020,6:45
157,209,2052.0,10/6/2020,9:17
158,528,952.0,3/7/2020,3:24
159,674,1275.0,4/10/2020,14:40
160,315,1914.0,5/16/2020,1:15
161,293,1402.0,9/15/2020,1:29
162,774,2219.0,8/4/2020,2:49
163,41,895.0,3/5/2020,5:33
164,790,1648.0,4/24/2020,7:20
165,87,1418.0,1/2/2020,11:10
166,261,435.0,5/13/2020,1:05
167,957,1327.0,8/17/2020,3:37
168,825,1397.0,8/8/2020,17:44
169,470,2051.0,1/22/2020,16:35
170,65,2023.0,3/9/2020,2:32
171,981,1593.0,6/8/2020,10:34
172,236,904.0,1/9/2020,15:53
173,476,559.0,8/24/2020,2:27
174,153,1623.0,10/17/2020,20:01
175,800,1520.0,7/1/2020,11:58
176,108,334.0,3/14/2020,6:35
177,656,434.0,12/12/2020,22:17
178,707,2139.0,11/28/2020,6:50
179,786,791.0,5/27/2020,13:21
180,419,1497.0,7/1/2020,3:04
181,810,817.0,4/23/2020,9:42
182,775,2144.0,6/16/2020,12:27
183,112,1405.0,8/15/2020,18:03
184,956,1102.0,7/23/2020,13:42
185,700,487.0,1/8/2020,21:15
186,303,598.0,5/8/2020,21:31
187,455,2184.0,8/10/2020,5:46
188,753,535.0,7/13/2020,23:39
189,805,2011.0,5/13/2020,18:53
190,393,1159.0,9/27/2020,19:10
191,642,487.0,6/10/2020,13:16
192,637,778.0,7/28/2020,23:33
193,95,2155.0,10/6/2020,17:04
194,31,567.0,7/19/2020,12:02
195,645,946.0,8/28/2020,11:14
196,419,1331.0,12/17/2020,21:26
197,732,1023.0,2/17/2020,10:11
198,539,1590.0,2/26/2020,19:10
199,472,2170.0,8/6/2020,17:09
200,796,1822.0,5/4/2020,5:29
201,763,1146.0,10/6/2020,23:42
202,890,925.0,2/25/2020,20:44
203,168,1434.0,11/4/2020,9:48
204,132,695.0,9/22/2020,10:31
205,533,578.0,1/5/2020,23:12
206,591,650.0,6/10/2020,3:24
207,257,1716.0,4/8/2020,14:01
208,558,1158.0,10/5/2020,0:26
209,275,1235.0,11/1/2020,9:06
210,306,689.0,9/5/2020,11:50
211,709,743.0,2/1/2020,4:46
212,304,1211.0,1/1/2020,7:34
213,70,1911.0,12/21/2020,4:31
214,937,922.0,12/12/2020,14:20
215,307,1907.0,11/13/2020,1:26
216,733,1244.0,6/25/2020,6:47
217,967,1488.0,3/28/2020,15:28
218,707,399.0,1/9/2020,17:49
219,876,1655.0,12/23/2020,19:39
220,161,1848.0,2/27/2020,12:50
221,180,1982.0,2/2/2020,17:46
222,191,389.0,7/22/2020,11:47
223,631,1975.0,11/18/2020,9:49
224,771,742.0,6/19/2020,11:04
225,171,1572.0,9/18/2020,15:51
226,713,1868.0,6/9/2020,1:15
227,740,1525.0,1/6/2020,16:32
228,324,1288.0,5/21/2020,20:35
229,302,1637.0,2/21/2020,7:38
230,192,1791.0,9/6/2020,21:30
231,83,1966.0,11/4/2020,12:40
232,624,593.0,3/24/2020,22:27
233,973,742.0,6/27/2020,5:27
234,106,714.0,4/2/2020,2:04
235,828,2163.0,2/8/2020,3:55
236,534,1402.0,7/6/2020,11:10
237,178,1272.0,7/13/2020,9:05
238,795,1378.0,3/25/2020,13:27
239,655,1849.0,3/23/2020,3:40
240,143,1227.0,11/16/2020,14:09
241,180,2132.0,8/21/2020,13:25
242,89,968.0,4/28/2020,2:13
243,386,377.0,12/18/2020,20:27
244,136,2133.0,7/20/2020,4:53
245,171,2084.0,10/24/2020,15:17
246,244,1594.0,7/31/2020,13:13
247,406,1658.0,7/17/2020,10:54
248,787,1226.0,7/5/2020,0:42
249,857,1146.0,6/17/2020,12:31
250,55,1434.0,8/11/2020,12:03
251,799,853.0,7/3/2020,5:03
252,253,1303.0,8/15/2020,21:44
253,796,770.0,1/5/2020,18:00
254,760,1954.0,6/28/2020,4:11
255,949,376.0,4/16/2020,9:45
256,321,803.0,4/27/2020,17:24
257,26,1548.0,8/18/2020,7:16
258,139,815.0,5/23/2020,5:35
259,690,629.0,1/3/2020,23:50
260,380,544.0,8/24/2020,10:02
261,554,1195.0,6/10/2020,13:32
262,335,1899.0,5/1/2020,8:52
263,453,457.0,9/19/2020,8:49
264,388,1590.0,2/14/2020,15:36
265,966,628.0,6/13/2020,7:45
266,766,1019.0,3/29/2020,14:30
267,824,710.0,8/10/2020,20:38
268,941,2105.0,6/10/2020,8:35
269,428,1352.0,4/22/2020,5:03
270,101,1676.0,5/17/2020,17:52
271,474,1693.0,8/28/2020,21:30
272,668,823.0,1/28/2020,18:58
273,730,540.0,10/16/2020,23:38
274,897,729.0,6/19/2020,7:01
275,980,819.0,10/21/2020,19:40
276,154,513.0,9/7/2020,16:51
277,682,958.0,4/16/2020,22:57
278,164,886.0,8/23/2020,6:10
279,90,1612.0,2/8/2020,0:30
280,542,944.0,11/3/2020,23:08
281,509,637.0,6/7/2020,4:24
282,405,449.0,2/5/2020,19:13
283,218,957.0,8/14/2020,20:53
284,656,511.0,3/20/2020,5:22
285,656,1622.0,2/11/2020,9:53
286,534,1875.0,1/10/2020,21:44
287,107,1366.0,6/2/2020,17:47
288,897,2193.0,10/14/2020,16:49
289,511,1025.0,2/6/2020,13:30
290,5,1542.0,7/28/2020,2:50
291,36,1157.0,8/31/2020,19:51
292,242,1679.0,11/7/2020,5:58
293,493,1507.0,4/6/2020,7:03
294,843,2142.0,9/2/2020,14:04
295,18,1171.0,12/20/2020,9:13
296,750,1175.0,4/17/2020,11:06
297,603,979.0,3/9/2020,5:13
298,10,371.0,12/8/2020,3:10
299,257,1998.0,9/28/2020,11:59
300,397,1730.0,9/23/2020,11:01
301,897,915.0,7/25/2020,17:01
302,925,1518.0,8/27/2020,6:25
303,352,2113.0,7/2/2020,21:50
304,292,1448.0,12/31/2020,0:56
305,214,1279.0,7/29/2020,8:26
306,257,1913.0,1/30/2020,2:31
307,127,1293.0,7/25/2020,18:17
308,979,561.0,12/1/2020,15:06
309,276,1332.0,2/9/2020,18:11
310,275,1845.0,9/23/2020,5:39
311,690,465.0,2/13/2020,4:11
312,406,1973.0,10/9/2020,1:03
313,299,827.0,8/3/2020,20:47
314,673,409.0,11/26/2020,9:47
315,240,2149.0,3/31/2020,19:41
316,665,1774.0,12/2/2020,16:19
317,33,612.0,4/7/2020,13:52
318,32,1898.0,1/4/2020,4:26
319,907,1806.0,3/28/2020,22:28
320,720,1632.0,7/26/2020,0:47
321,735,812.0,5/31/2020,0:29
322,360,709.0,4/23/2020,23:23
323,547,1485.0,2/12/2020,20:59
324,457,1486.0,11/20/2020,6:28
325,305,1992.0,1/14/2020,22:48
326,194,1387.0,11/24/2020,5:27
327,220,636.0,9/9/2020,3:11
328,512,1180.0,6/4/2020,5:59
329,911,401.0,6/28/2020,11:47
330,188,1128.0,2/20/2020,23:33
331,222,1226.0,6/3/2020,8:10
332,430,722.0,5/9/2020,9:45
333,335,2120.0,9/30/2020,3:20
334,602,734.0,3/29/2020,16:58
335,321,1116.0,1/18/2020,12:56
336,633,410.0,4/11/2020,14:03
337,864,1208.0,2/7/2020,11:53
338,143,1434.0,8/5/2020,14:15
339,494,2147.0,11/19/2020,23:02
340,865,852.0,5/25/2020,13:39
341,865,1523.0,6/13/2020,23:27
342,690,1039.0,6/24/2020,6:33
343,705,1933.0,9/24/2020,17:45
344,310,441.0,7/1/2020,0:16
345,141,1159.0,8/1/2020,9:44
346,694,400.0,10/27/2020,11:48
347,234,1347.0,4/24/2020,1:46
348,333,1924.0,8/19/2020,5:41
349,263,1839.0,10/17/2020,6:05
350,189,951.0,11/3/2020,11:42
351,671,435.0,6/15/2020,19:14
352,858,717.0,3/15/2020,18:05
353,284,728.0,10/7/2020,13:54
354,327,854.0,5/18/2020,19:19
355,480,570.0,1/18/2020,2:28
356,266,1271.0,10/2/2020,5:51
357,233,1923.0,11/26/2020,21:25
358,764,972.0,4/29/2020,18:54
359,968,1618.0,9/25/2020,21:23
360,882,1850.0,7/14/2020,17:49
361,450,1212.0,6/22/2020,0:39
362,943,440.0,6/3/2020,9:38
363,214,1588.0,4/17/2020,14:58
364,724,622.0,6/3/2020,11:05
365,53,1920.0,12/14/2020,9:18
366,979,982.0,9/21/2020,2:04
367,439,589.0,2/25/2020,22:10
368,160,639.0,9/9/2020,9:39
369,958,1008.0,2/27/2020,5:29
370,766,2043.0,5/13/2020,23:40
371,246,520.0,10/1/2020,18:09
372,101,1252.0,11/13/2020,3:24
373,852,1135.0,3/8/2020,13:11
374,416,420.0,4/20/2020,2:30
375,323,388.0,8/17/2020,23:10
376,126,713.0,4/27/2020,16:59
377,251,1092.0,1/11/2020,3:21
378,110,1061.0,9/17/2020,7:18
379,398,1170.0,1/31/2020,15:58
380,562,967.0,2/11/2020,8:16
381,198,1500.0,5/8/2020,15:53
382,290,1167.0,3/7/2020,19:20
383,830,1674.0,4/11/2020,0:26
384,819,2121.0,9/15/2020,21:46
385,108,1168.0,11/6/2020,22:03
386,846,704.0,8/22/2020,22:47
387,540,342.0,11/28/2020,2:17
388,430,828.0,2/12/2020,12:38
389,767,856.0,3/8/2020,14:01
390,329,447.0,12/17/2020,1:38
391,804,2037.0,9/2/2020,5:29
392,978,750.0,10/28/2020,8:42
393,243,709.0,11/28/2020,13:35
394,923,1427.0,1/3/2020,8:35
395,938,1082.0,6/22/2020,9:55
396,578,462.0,12/23/2020,18:35
397,965,1985.0,3/9/2020,7:02
398,416,366.0,8/9/2020,15:24
399,151,1252.0,10/16/2020,11:18
400,424,1599.0,3/23/2020,23:40
401,495,758.0,9/12/2020,19:07
402,936,1479.0,5/15/2020,17:15
403,650,2043.0,2/26/2020,3:43
404,954,2121.0,1/16/2020,9:37
405,209,1854.0,5/21/2020,23:12
406,332,1990.0,7/22/2020,10:05
407,204,1549.0,1/26/2020,2:14
408,32,813.0,9/11/2020,20:59
409,336,1227.0,6/1/2020,18:00
410,441,1639.0,8/29/2020,7:06
411,18,1639.0,1/23/2020,11:38
412,237,500.0,12/10/2020,20:16
413,868,350.0,9/1/2020,12:57
414,772,2027.0,5/12/2020,2:35
415,530,1228.0,4/7/2020,4:05
416,332,1348.0,1/8/2020,21:57
417,93,448.0,2/3/2020,9:09
418,23,2074.0,10/8/2020,12:15
419,131,937.0,11/27/2020,21:45
420,217,577.0,9/12/2020,15:05
421,984,1866.0,8/28/2020,1:40
422,158,1699.0,3/28/2020,4:38
423,400,1809.0,6/8/2020,22:32
424,337,1065.0,5/3/2020,7:37
425,378,2119.0,10/22/2020,13:33
426,6,1512.0,11/11/2020,23:49
427,58,671.0,5/8/2020,15:54
428,332,1230.0,4/8/2020,4:21
429,975,1577.0,10/2/2020,20:31
430,737,1501.0,11/14/2020,2:39
431,570,975.0,10/25/2020,22:34
432,290,935.0,11/16/2020,17:13
433,810,958.0,3/12/2020,7:47
434,509,1025.0,8/21/2020,19:45
435,459,2193.0,2/17/2020,10:18
436,303,579.0,10/30/2020,6:51
437,395,537.0,11/12/2020,14:43
438,59,408.0,10/4/2020,6:54
439,455,544.0,8/27/2020,6:14
440,776,429.0,4/6/2020,9:22
441,272,1795.0,3/3/2020,2:09
442,759,2150.0,3/27/2020,6:25
443,866,1548.0,2/27/2020,20:02
444,665,1306.0,2/18/2020,14:36
445,745,630.0,7/26/2020,7:30
446,89,1729.0,1/24/2020,6:40
447,465,776.0,6/26/2020,21:52
448,134,1882.0,9/20/2020,5:17
449,184,843.0,2/9/2020,11:00
450,445,1126.0,8/29/2020,7:55
451,410,716.0,4/10/2020,16:37
452,527,2001.0,2/29/2020,4:03
453,719,571.0,5/16/2020,3:19
454,500,1157.0,10/13/2020,10:02
455,216,952.0,9/11/2020,0:14
456,411,2080.0,2/12/2020,21:10
457,223,1099.0,2/1/2020,12:40
458,47,437.0,4/24/2020,14:09
459,331,454.0,11/23/2020,0:39
460,191,840.0,7/9/2020,17:36
461,466,2043.0,4/2/2020,6:08
462,203,1875.0,2/29/2020,9:12
463,145,1668.0,6/10/2020,22:36
464,398,580.0,12/16/2020,20:33
465,651,2005.0,6/27/2020,8:06
466,944,1397.0,1/22/2020,19:10
467,524,523.0,12/6/2020,18:06
468,314,1369.0,7/17/2020,8:13
469,924,879.0,8/27/2020,3:08
470,100,1446.0,6/20/2020,0:06
471,158,1099.0,3/11/2020,11:17
472,319,672.0,11/19/2020,1:02
473,880,1749.0,4/20/2020,3:30
474,337,658.0,2/24/2020,3:30
475,623,1862.0,4/6/2020,11:36
476,858,1390.0,7/17/2020,22:00
477,353,531.0,7/22/2020,7:56
478,157,1357.0,4/10/2020,0:48
479,922,681.0,5/23/2020,20:41
480,684,1046.0,3/22/2020,14:17
481,858,585.0,10/12/2020,3:47
482,421,1953.0,4/28/2020,20:22
483,141,1552.0,9/4/2020,14:31
484,128,735.0,11/12/2020,0:29
485,205,2191.0,1/3/2020,18:52
486,478,909.0,2/18/2020,18:38
487,833,439.0,1/7/2020,19:37
488,34,969.0,10/19/2020,16:00
489,571,2106.0,7/26/2020,1:22
490,505,1739.0,8/11/2020,0:26
491,890,1265.0,3/13/2020,16:53
492,685,1916.0,4/30/2020,9:42
493,903,1611.0,11/17/2020,18:52
494,246,1262.0,3/21/2020,14:03
495,111,370.0,3/11/2020,22:35
496,169,1413.0,8/8/2020,23:06
497,50,1149.0,6/12/2020,9:12
498,322,961.0,3/16/2020,8:21
499,2,1854.0,5/28/2020,4:40
500,104,1400.0,6/24/2020,6:06
501,740,855.0,12/31/2020,12:44
502,551,660.0,6/16/2020,6:15
503,5,1689.0,11/26/2020,5:59
504,828,2040.0,8/1/2020,6:51
505,363,653.0,3/26/2020,14:52
506,347,1536.0,12/24/2020,2:21
507,845,925.0,7/8/2020,18:49
508,619,2174.0,11/11/2020,8:02
509,735,936.0,3/11/2020,20:13
510,798,762.0,9/1/2020,21:05
511,970,1406.0,6/26/2020,2:09
512,613,2112.0,4/15/2020,0:41
513,629,1436.0,7/1/2020,22:58
514,387,1937.0,10/2/2020,10:01
515,409,964.0,3/4/2020,15:17
516,208,959.0,8/17/2020,12:31
517,637,1285.0,5/29/2020,3:14
518,282,822.0,7/19/2020,12:59
519,94,1306.0,4/29/2020,13:26
520,819,1481.0,12/15/2020,2:15
521,89,2174.0,4/25/2020,16:13
522,86,1246.0,10/6/2020,22:28
523,604,895.0,1/15/2020,4:13
524,19,791.0,4/20/2020,12:12
525,216,1755.0,7/25/2020,13:39
526,385,1426.0,5/22/2020,4:56
527,961,1642.0,5/7/2020,7:28
528,4,1601.0,10/1/2020,4:22
529,814,945.0,10/8/2020,20:20
530,155,373.0,11/5/2020,17:43
531,705,381.0,11/30/2020,5:41
532,967,2072.0,7/16/2020,6:48
533,795,1117.0,10/31/2020,21:46
534,213,1614.0,1/9/2020,16:46
535,880,1136.0,10/3/2020,18:02
536,524,1248.0,4/12/2020,23:41
537,820,1002.0,2/26/2020,18:00
538,663,2214.0,10/14/2020,1:30
539,752,414.0,6/9/2020,1:05
540,68,2151.0,12/20/2020,22:36
541,875,1552.0,4/8/2020,18:33
542,660,530.0,12/14/2020,23:32
543,138,1423.0,2/7/2020,23:06
544,342,1806.0,5/5/2020,14:20
545,27,620.0,3/21/2020,12:02
546,550,1336.0,10/20/2020,22:07
547,205,595.0,5/17/2020,22:04
548,399,590.0,1/1/2020,18:09
549,828,806.0,4/9/2020,8:07
550,788,798.0,11/24/2020,8:27
551,202,1228.0,8/5/2020,21:10
552,442,1133.0,12/30/2020,8:29
553,615,1849.0,10/13/2020,17:43
554,242,1324.0,3/9/2020,2:07
555,410,1367.0,5/6/2020,21:46
556,486,1357.0,6/2/2020,23:04
557,136,918.0,11/15/2020,13:50
558,60,718.0,10/11/2020,3:11
559,860,1840.0,11/21/2020,3:26
560,371,730.0,4/13/2020,23:39
561,556,738.0,12/23/2020,12:04
562,11,1939.0,3/13/2020,13:09
563,26,1005.0,10/19/2020,14:57
564,750,740.0,6/19/2020,8:10
565,891,526.0,1/19/2020,6:16
566,448,1417.0,12/30/2020,5:04
567,466,537.0,8/6/2020,16:34
568,722,773.0,6/4/2020,23:05
569,796,345.0,2/10/2020,9:06
570,556,2096.0,3/21/2020,12:09
571,802,1838.0,3/4/2020,4:21
572,155,748.0,7/11/2020,6:54
573,722,1924.0,4/3/2020,13:04
574,234,1311.0,6/21/2020,2:42
575,77,2021.0,10/18/2020,19:23
576,244,2002.0,11/8/2020,19:35
577,88,1345.0,1/11/2020,13:05
578,234,349.0,6/23/2020,9:54
579,331,1507.0,9/5/2020,15:27
580,803,1378.0,2/6/2020,3:53
581,11,854.0,10/29/2020,4:42
582,420,1856.0,9/22/2020,20:20
583,623,2197.0,3/20/2020,16:03
584,720,1215.0,6/18/2020,13:55
585,947,358.0,12/5/2020,6:47
586,839,1464.0,10/16/2020,4:00
587,841,1727.0,11/29/2020,18:36
588,578,1825.0,8/8/2020,3:11
589,15,1120.0,1/24/2020,0:23
590,9,1395.0,3/1/2020,1:40
591,481,1850.0,12/24/2020,4:36
592,464,641.0,8/22/2020,14:02
593,275,1738.0,2/1/2020,7:24
594,188,2091.0,5/19/2020,12:40
595,109,1721.0,5/13/2020,18:28
596,588,1320.0,12/7/2020,22:54
597,609,2036.0,5/26/2020,12:59
598,966,1763.0,4/8/2020,3:50
599,205,2178.0,6/4/2020,19:38
600,207,1564.0,9/6/2020,16:33
601,168,1696.0,7/25/2020,13:29
602,697,840.0,3/30/2020,14:13
603,859,1178.0,3/27/2020,14:00
604,484,952.0,7/1/2020,13:35
605,707,501.0,6/28/2020,0:28
606,647,1736.0,8/20/2020,13:09
607,193,2054.0,6/11/2020,0:42
608,290,552.0,2/22/2020,0:19
609,217,518.0,4/20/2020,22:52
610,69,1653.0,10/18/2020,0:00
611,595,1478.0,11/18/2020,16:20
612,302,661.0,12/22/2020,2:51
613,975,625.0,11/12/2020,3:44
614,982,1413.0,6/28/2020,23:15
615,278,527.0,3/21/2020,13:37
616,671,1742.0,12/12/2020,9:51
617,178,737.0,10/10/2020,6:52
618,56,2092.0,1/14/2020,2:28
619,149,945.0,12/29/2020,13:40
620,585,544.0,8/15/2020,17:07
621,607,1471.0,11/10/2020,2:18
622,48,2217.0,10/20/2020,7:56
623,616,623.0,2/5/2020,5:41
624,658,1020.0,9/17/2020,10:13
625,397,770.0,4/11/2020,18:38
626,913,791.0,10/14/2020,11:09
627,285,2067.0,6/26/2020,5:36
628,889,1238.0,1/16/2020,22:02
629,303,2088.0,4/11/2020,11:01
630,702,1893.0,5/29/2020,5:24
631,755,2179.0,5/21/2020,7:52
632,24,1711.0,6/1/2020,18:34
633,155,1566.0,8/29/2020,4:41
634,581,2050.0,1/17/2020,20:25
635,814,558.0,1/4/2020,14:42
636,241,2106.0,4/4/2020,19:16
637,236,649.0,7/16/2020,0:12
638,740,1121.0,12/20/2020,17:58
639,717,387.0,10/8/2020,17:17
640,832,1990.0,9/7/2020,12:31
641,625,2195.0,6/4/2020,3:09
642,646,1418.0,9/16/2020,9:31
643,953,1223.0,11/12/2020,14:25
644,889,417.0,1/30/2020,18:58
645,59,1242.0,3/20/2020,21:58
646,471,639.0,7/5/2020,10:29
647,725,765.0,9/27/2020,18:22
648,718,917.0,8/2/2020,8:52
649,464,529.0,4/19/2020,6:43
650,914,989.0,3/30/2020,4:49
651,361,1963.0,9/16/2020,10:23
652,744,1245.0,8/15/2020,12:05
653,52,1936.0,6/11/2020,10:15
654,928,1055.0,1/12/2020,0:12
655,496,2079.0,7/26/2020,18:31
656,218,648.0,9/21/2020,20:18
657,824,887.0,4/23/2020,3:53
658,961,2095.0,10/28/2020,4:11
659,230,1763.0,10/6/2020,8:00
660,202,804.0,11/29/2020,4:18
661,872,342.0,4/29/2020,10:28
662,501,1136.0,12/23/2020,20:49
663,96,735.0,10/21/2020,22:51
664,560,2161.0,12/20/2020,3:29
665,275,1249.0,2/13/2020,16:18
666,202,1124.0,12/11/2020,9:57
667,280,1456.0,2/27/2020,1:47
668,258,1429.0,7/4/2020,6:52
669,413,1608.0,10/31/2020,15:48
670,288,1816.0,12/14/2020,9:20
671,467,1785.0,12/25/2020,6:45
672,666,351.0,4/19/2020,11:02
673,227,677.0,10/29/2020,0:44
674,221,441.0,3/29/2020,7:45
675,943,825.0,11/26/2020,11:24
676,151,844.0,9/26/2020,5:17
677,317,1874.0,12/21/2020,8:43
678,766,1421.0,1/12/2020,5:32
679,255,2185.0,11/2/2020,4:26
680,816,1697.0,5/12/2020,4:31
681,936,404.0,5/2/2020,19:35
682,191,1577.0,8/28/2020,20:38
683,421,505.0,6/1/2020,17:51
684,67,334.0,12/9/2020,3:25
